train_loss,val_loss
1.8485450807370638,2.262618064880371
1.5625148541048954,1.4972833395004272
0.7783325957624536,0.65875244140625
0.4829754374529186,0.5119855403900146
0.3501593972507276,0.5495805144309998
0.3323693859734033,0.5665892362594604
0.3372487061117825,0.38622742891311646
0.31773709348942103,0.4250727891921997
0.31789489051229075,0.5724865198135376
0.3176551022027668,0.4371240735054016
0.321701963873286,0.5147109031677246
0.33577570240748555,0.512627124786377
0.29395764085807297,0.4105847179889679
0.32280229463389043,0.5668684244155884
0.3264452395470519,0.5823429822921753
0.31922349176908793,0.4958369731903076
0.28817359554140193,0.506054162979126
0.3044149797213705,0.4200369119644165
0.2996480021821825,0.45583152770996094
0.2971484272887832,0.5377697944641113
0.2896918991678639,0.36449190974235535
0.2929517367952748,0.7001647353172302
0.331599318667462,0.5152709484100342
0.2870807165378018,0.47676312923431396
0.2830160738606202,0.4738014340400696
0.30475122011021566,0.6598906517028809
0.30226684244055496,0.4569969177246094
0.27182923727913905,0.5264148116111755
0.29268523266440943,0.5335410237312317
0.2878275348951942,0.4280795156955719
0.2899170761045657,0.44345319271087646
0.26401433819218684,0.49028080701828003
0.28129276946971293,0.4313209056854248
0.2981930104525466,0.4748965799808502
0.28676666907574,0.493035227060318
0.29972371302152934,0.5315948128700256
0.2899896039774543,0.43186327815055847
0.27833449997399984,0.4220506250858307
0.2905819827788754,0.5568332076072693
0.28219914514767497,0.5283156037330627
0.28696441454322713,0.4516887962818146
0.2988808762870337,0.5741835236549377
0.2833154738733643,0.4872944951057434
0.27117345129188736,0.4350949227809906
0.27299782672995015,0.4237538278102875
0.26863673799916316,0.3898472189903259
0.28664948163848175,0.570534348487854
0.27794290373199865,0.38683727383613586
0.28730637423301997,0.5953687429428101
0.2781435361033992,0.437775194644928
0.2979107667741023,0.4315854012966156
0.28964471542521525,0.6048170328140259
0.27741079110848277,0.4648662209510803
0.2690338986484628,0.4400276243686676
0.26514594335305064,0.49058401584625244
0.28430935583616557,0.3743773400783539
0.2641358681415257,0.37646275758743286
0.2888586630946712,0.4984934329986572
0.29388993939286784,0.5845876932144165
0.283054955303669,0.4497213065624237
0.27503006277899994,0.3584033250808716
0.2847454363578244,0.5162545442581177
0.3049299160116597,0.4529188275337219
0.26070228532740947,0.41055402159690857
0.2593834380570211,0.37851783633232117
0.2719088334001993,0.36703768372535706
0.2779097902147393,0.4759213626384735
0.26944718588339656,0.4317825436592102
0.2615691933192705,0.409496009349823
0.27428093199667175,0.5395031571388245
0.27263506227417994,0.4449876546859741
0.2524234515271689,0.496192067861557
0.2676604158784214,0.40096515417099
0.2688015950353522,0.46676552295684814
0.27458293892835317,0.5475711226463318
0.2706409182987715,0.4285007417201996
0.25771264575029673,0.32428982853889465
0.2643439542306097,0.5323600172996521
0.26689554829346507,0.4204496443271637
0.2636523623215525,0.2798619270324707
0.264774157420585,0.45041534304618835
0.28606043246231583,0.3861071467399597
0.27763828556788595,0.5832393169403076
0.2667492384973325,0.4106765687465668
0.27353816322590174,0.581670880317688
0.26902115227360474,0.4344150424003601
0.26658277213573456,0.3136972188949585
0.26106233385048416,0.5184099674224854
0.2722501841030623,0.45495113730430603
0.27037792103855235,0.45439261198043823
0.2628156087900463,0.3933682143688202
0.2583065797623835,0.4883354604244232
0.2680140537650962,0.45746326446533203
0.260567810974623,0.3486075699329376
0.27715797996834707,0.39661112427711487
0.26326294596257965,0.5122572779655457
0.26441771929201324,0.3520765006542206
0.27673219850188807,0.4188595116138458
0.2770969165783179,0.42426514625549316
0.27926373011187505,0.4387516677379608
0.2687306858991322,0.47803184390068054
0.25584302646549123,0.329914391040802
0.23746824852730097,0.4251425564289093
0.2564353217419825,0.39750203490257263
0.2611524501913472,0.4461866021156311
0.26867597158017914,0.31728407740592957
0.2671873787123906,0.4497341513633728
0.26898636668920517,0.4093383550643921
0.2600919427840333,0.5151550769805908
0.27979491454990285,0.40608176589012146
0.24408455193042755,0.2938463091850281
0.25878538054070976,0.43957605957984924
0.2629976221605351,0.5068070888519287
0.2737101610553892,0.33582812547683716
0.2593353367165515,0.43829819560050964
0.25459345743844386,0.43488866090774536
0.2597775988672909,0.4435041844844818
0.26021941221858325,0.42699703574180603
0.2568675424707563,0.38136059045791626
0.27208090651976435,0.4720483720302582
0.267823064797803,0.4805179238319397
0.26203643412966476,0.28895267844200134
0.23451468642604978,0.33787697553634644
0.26212436548973383,0.46730107069015503
0.2696978069449726,0.3500378727912903
0.26231481605454493,0.37811949849128723
0.24343379665362208,0.4025071859359741
0.24650512518067108,0.4060409963130951
0.2618452087044716,0.3913092315196991
0.2409524466646345,0.4911053478717804
0.267866665987592,0.34280166029930115
0.24824897827286468,0.4537149667739868
0.27375002323012604,0.4000120460987091
0.2639054605051091,0.4656431972980499
0.24790521789538233,0.38921087980270386
0.25315875618865613,0.31574851274490356
0.2566535582667903,0.33006733655929565
0.2507763944174114,0.44030842185020447
0.26630043238401413,0.4506649374961853
0.26651478284283686,0.28675922751426697
0.2507477336023983,0.39874598383903503
0.25503192842006683,0.5603227019309998
0.26345260127594594,0.40124720335006714
0.2380008575947661,0.33300164341926575
0.2431623841586866,0.3807036876678467
0.24847247608398138,0.42322391271591187
0.2531451763291108,0.34413376450538635
0.24995656919322515,0.34186768531799316
0.24367395415902138,0.35230544209480286
0.25164624185938583,0.343170166015625
0.24231937880578794,0.4115583300590515
0.24982372279229917,0.47825753688812256
0.251347117125988,0.3420817255973816
0.23386666923761368,0.3716340661048889
0.24963802412936562,0.3710330128669739
0.24914719125157908,0.411823570728302
0.2531720803756463,0.35315361618995667
0.25667972784293325,0.3247673511505127
0.23948668649322108,0.41084858775138855
0.25955395361310557,0.4139855206012726
0.24215405238302132,0.33543726801872253
0.2372134629833071,0.38618168234825134
0.26564230456164006,0.45057201385498047
0.25391967280914907,0.36819472908973694
0.24883076960318967,0.41895389556884766
0.2568019283445258,0.46152159571647644
0.2559505846155317,0.3749518096446991
0.2560947196264016,0.37863171100616455
0.2558119469567349,0.43898260593414307
0.25280273470439407,0.26802340149879456
0.26613668881748853,0.5359447002410889
0.2625379958435109,0.4614013433456421
0.2534609174257831,0.2915849983692169
0.23087891897088603,0.4322778284549713
0.262680862687136,0.4190550148487091
0.23860451853589007,0.3282206356525421
0.23960621262851514,0.32991713285446167
0.2359866068551415,0.4046992063522339
0.251126251722637,0.32346615195274353
0.2564431336757384,0.491695761680603
0.27170610074934204,0.2781818211078644
0.2327900624981052,0.2978718876838684
0.28284233808517456,0.6439788937568665
0.26966534711812673,0.3785923421382904
0.2478855644401751,0.3965608477592468
0.2420042519898791,0.4332767128944397
0.2360888970525641,0.36488407850265503
0.2402953352583082,0.40076306462287903
0.24024755723382296,0.4021051526069641
0.24644297282946737,0.3245221674442291
0.2360185921976441,0.3339448571205139
0.24703185025014376,0.39128389954566956
0.24672253782811918,0.3416271209716797
0.24753962359146067,0.3487628102302551
0.24577389226148003,0.4133482873439789
0.2345232218503952,0.38050660490989685
0.2462309963609043,0.38638320565223694
0.25234449733244746,0.404573529958725
0.2455411674944978,0.4203743040561676
0.23988882530676692,0.36820515990257263
